GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fastjson,com.alibaba.fastjson.util,RyuFloat,40,2146,16,122,9,198,14,59,1,3
fastjson,com.alibaba.fastjson.util,ASMClassLoader.new PrivilegedAction() {...},0,6,0,0,0,2,0,2,0,2
fastjson,com.alibaba.fastjson.util,Base64,69,611,39,53,16,81,37,14,1,4
fastjson,com.alibaba.fastjson.util,AntiCollisionHashMap.EntrySet,1,50,2,6,0,11,2,8,0,6
fastjson,com.alibaba.fastjson.util,AntiCollisionHashMap.HashIterator,17,113,6,16,5,23,6,9,0,4
fastjson,com.alibaba.fastjson.util,UTF8Decoder,174,399,59,42,24,64,44,20,2,10
fastjson,com.alibaba.fastjson.util,AntiCollisionHashMap,129,1040,50,112,27,235,41,79,0,39
fastjson,com.alibaba.fastjson.util,ASMClassLoader,7,326,1,11,4,29,1,12,0,7
fastjson,com.alibaba.fastjson.util,ThreadLocalCache,36,138,10,16,7,41,11,12,1,9
fastjson,com.alibaba.fastjson.util,ASMUtils,17,363,9,55,6,90,9,33,0,10
fastjson,com.alibaba.fastjson.util,AntiCollisionHashMap.ValueIterator,0,11,0,0,0,2,0,2,0,2
fastjson,com.alibaba.fastjson.util,RyuDouble,141,1893,40,184,33,339,37,79,1,3
fastjson,com.alibaba.fastjson.util,AntiCollisionHashMap.KeySet,1,31,1,1,0,7,1,6,0,6
fastjson,com.alibaba.fastjson.util,IdentityHashMap,0,140,0,18,0,35,0,15,0,6
fastjson,com.alibaba.fastjson.util,AntiCollisionHashMap.Entry,20,82,13,5,2,23,9,7,0,7
fastjson,com.alibaba.fastjson.util,AntiCollisionHashMap.KeyIterator,0,11,0,0,0,2,0,2,0,2
fastjson,com.alibaba.fastjson.util,IOUtils,67,3393,38,232,21,370,38,117,0,20
fastjson,com.alibaba.fastjson.util,AntiCollisionHashMap.Values,0,23,0,0,0,6,0,5,0,5
fastjson,com.alibaba.fastjson.util,IOUtils.new PrivilegedAction() {...},3,12,1,1,1,4,1,2,0,2
fastjson,com.alibaba.fastjson.util,TypeUtils,461,5652,174,1052,134,1319,158,534,0,79
fastjson,com.alibaba.fastjson.util,IdentityHashMap.Entry,0,15,0,0,0,6,0,1,0,1
fastjson,com.alibaba.fastjson.util,ParameterizedTypeImpl,19,95,13,11,0,18,11,7,0,6
fastjson,com.alibaba.fastjson.util,ServiceLoader,2,134,1,13,1,43,1,10,0,4
fastjson,com.alibaba.fastjson.util,FieldInfo,34,966,39,163,10,258,36,81,0,16
fastjson,com.alibaba.fastjson.parser.deserializer,EnumDeserializer,11,376,6,42,4,81,6,23,0,5
fastjson,com.alibaba.fastjson.parser.deserializer,MapDeserializer,65,778,16,110,12,186,14,57,0,8
fastjson,com.alibaba.fastjson.parser.deserializer,JSONPDeserializer,28,97,3,7,3,29,4,5,1,3
fastjson,com.alibaba.fastjson.parser.deserializer,SqlDateDeserializer,21,211,0,30,4,56,0,21,0,6
fastjson,com.alibaba.fastjson.parser.deserializer,ResolveFieldDeserializer,55,82,6,6,16,27,5,6,1,4
fastjson,com.alibaba.fastjson.parser.deserializer,Jdk8DateCodec,210,820,81,155,49,231,58,70,1,9
fastjson,com.alibaba.fastjson.parser.deserializer,ArrayListTypeFieldDeserializer,70,343,22,48,15,91,17,22,0,4
fastjson,com.alibaba.fastjson.parser.deserializer,ContextObjectDeserializer,0,11,0,0,0,2,0,2,0,2
fastjson,com.alibaba.fastjson.parser.deserializer,TimeDeserializer,7,158,1,29,1,45,1,18,0,4
fastjson,com.alibaba.fastjson.parser.deserializer,JavaBeanDeserializer,339,3421,125,605,78,829,114,278,3,24
fastjson,com.alibaba.fastjson.parser.deserializer,PropertyProcessableDeserializer,8,19,0,0,3,7,1,2,1,2
fastjson,com.alibaba.fastjson.parser.deserializer,ASMDeserializerFactory,145,7339,12,252,26,1245,12,145,0,25
fastjson,com.alibaba.fastjson.parser.deserializer,JavaObjectDeserializer,4,79,3,15,1,18,3,10,0,4
fastjson,com.alibaba.fastjson.parser.deserializer,StackTraceElementDeserializer,24,326,9,65,6,83,9,32,0,4
fastjson,com.alibaba.fastjson.parser.deserializer,DefaultFieldDeserializer,19,252,4,40,5,63,5,22,1,4
fastjson,com.alibaba.fastjson.parser.deserializer,AbstractDateDeserializer,18,286,9,37,6,82,8,18,0,3
fastjson,com.alibaba.fastjson.parser.deserializer,NumberDeserializer,7,280,3,59,2,62,3,32,0,4
fastjson,com.alibaba.fastjson.parser.deserializer,FieldDeserializer,7,351,9,69,2,88,11,36,2,6
fastjson,com.alibaba.fastjson.parser.deserializer,ThrowableDeserializer,13,384,9,71,1,104,9,35,0,4
fastjson,com.alibaba.fastjson.parser.deserializer,OptionalCodec,18,156,2,30,4,55,3,18,1,4
fastjson,com.alibaba.fastjson.parser.deserializer,ASMDeserializerFactory.Context,0,100,0,6,0,24,0,7,0,4
fastjson,com.alibaba.fastjson.serializer,ArraySerializer,0,108,1,13,0,28,1,8,0,2
fastjson,com.alibaba.fastjson.serializer,BooleanCodec,4,107,1,15,2,34,1,12,0,5
fastjson,com.alibaba.fastjson.serializer,CharArrayCodec,4,116,2,18,1,35,2,12,0,4
fastjson,com.alibaba.fastjson.serializer,AnnotationSerializer,4,74,2,4,3,18,2,4,0,3
fastjson,com.alibaba.fastjson.serializer,SerializeFilterable,0,516,4,106,0,123,4,66,0,15
fastjson,com.alibaba.fastjson.serializer,IntegerCodec,9,135,2,18,3,42,2,13,0,5
fastjson,com.alibaba.fastjson.serializer,EnumSerializer,0,16,0,0,0,5,0,3,0,3
fastjson,com.alibaba.fastjson.serializer,EnumerationSerializer,0,94,0,12,0,29,0,9,0,3
fastjson,com.alibaba.fastjson.serializer,AfterFilter,0,54,0,2,0,15,0,5,0,4
fastjson,com.alibaba.fastjson.serializer,AppendableSerializer,0,22,0,2,0,8,0,4,0,3
fastjson,com.alibaba.fastjson.serializer,BeforeFilter,0,54,0,2,0,15,0,5,0,4
fastjson,com.alibaba.fastjson.serializer,PascalNameFilter,0,27,0,4,0,7,0,4,0,2
fastjson,com.alibaba.fastjson.serializer,SerializeBeanInfo,0,24,0,0,0,9,0,1,0,1
fastjson,com.alibaba.fastjson.serializer,LongCodec,4,129,3,19,1,36,3,13,0,5
fastjson,com.alibaba.fastjson.serializer,Labels,3,12,0,0,1,2,1,2,1,2
fastjson,com.alibaba.fastjson.serializer,ASMSerializerFactory.Context,0,130,1,11,0,30,1,10,0,5
fastjson,com.alibaba.fastjson.serializer,SimplePropertyPreFilter,3,115,1,21,1,33,2,17,1,7
fastjson,com.alibaba.fastjson.serializer,MiscCodec,123,632,18,106,26,193,17,52,1,6
fastjson,com.alibaba.fastjson.serializer,SerializeWriter,2031,5700,321,687,381,1118,188,391,5,70
fastjson,com.alibaba.fastjson.serializer,JSONSerializerMap,0,8,0,0,0,2,0,2,0,2
fastjson,com.alibaba.fastjson.serializer,SimpleDateFormatSerializer,0,35,0,2,0,12,0,3,0,2
fastjson,com.alibaba.fastjson.serializer,FieldSerializer,62,666,29,127,14,150,27,57,1,5
fastjson,com.alibaba.fastjson.serializer,BigIntegerCodec,6,52,2,4,3,17,2,7,0,6
fastjson,com.alibaba.fastjson.serializer,JSONSerializableSerializer,3,20,1,1,2,6,1,3,0,3
fastjson,com.alibaba.fastjson.serializer,ReferenceCodec,0,73,0,8,0,21,0,9,0,5
fastjson,com.alibaba.fastjson.serializer,ToStringSerializer,0,23,0,2,0,9,0,4,0,3
fastjson,com.alibaba.fastjson.serializer,Labels.DefaultLabelFilter,0,63,1,11,0,14,1,7,0,2
fastjson,com.alibaba.fastjson.serializer,ASMSerializerFactory,69,6911,14,384,13,1353,14,215,0,30
fastjson,com.alibaba.fastjson.serializer,GuavaCodec,0,22,1,1,0,7,1,3,0,3
fastjson,com.alibaba.fastjson.serializer,DoubleSerializer,4,62,1,7,2,20,1,8,0,5
fastjson,com.alibaba.fastjson.serializer,SerialContext,26,177,6,38,8,40,10,19,4,3
fastjson,com.alibaba.fastjson.serializer,CalendarCodec,17,267,5,23,6,67,5,15,0,6
fastjson,com.alibaba.fastjson.serializer,JavaBeanSerializer,176,1729,44,354,34,392,46,183,5,25
fastjson,com.alibaba.fastjson.serializer,JodaCodec,467,553,145,91,115,164,95,34,1,10
fastjson,com.alibaba.fastjson.serializer,JSONAwareSerializer,3,21,1,1,2,7,1,3,0,3
fastjson,com.alibaba.fastjson.serializer,CharacterCodec,0,46,0,6,0,17,0,8,0,5
fastjson,com.alibaba.fastjson.serializer,SerializerFeature,17,268,5,7,3,52,4,9,1,6
fastjson,com.alibaba.fastjson.serializer,AtomicCodec,0,191,0,28,0,54,0,19,0,5
fastjson,com.alibaba.fastjson.serializer,AwtCodec,34,753,4,102,4,188,4,61,0,12
fastjson,com.alibaba.fastjson.serializer,SerializeConfig,98,1806,38,254,48,354,40,130,3,21
fastjson,com.alibaba.fastjson.serializer,ObjectArrayCodec,56,371,12,54,15,110,8,31,0,6
fastjson,com.alibaba.fastjson.serializer,MapSerializer,105,468,55,107,21,122,37,48,0,4
fastjson,com.alibaba.fastjson.serializer,CollectionCodec,4,196,2,30,2,54,2,19,0,5
fastjson,com.alibaba.fastjson.serializer,ClobSeriliazer,7,61,0,4,2,22,0,5,0,3
fastjson,com.alibaba.fastjson.serializer,BigDecimalCodec,4,109,3,17,1,30,3,13,0,6
fastjson,com.alibaba.fastjson.serializer,JSONSerializer,46,640,20,88,8,177,17,77,0,40
fastjson,com.alibaba.fastjson.serializer,FloatCodec,4,107,1,9,2,34,1,12,0,8
fastjson,com.alibaba.fastjson.serializer,AdderSerializer,0,39,1,3,0,10,1,4,0,3
fastjson,com.alibaba.fastjson.serializer,BeanContext,4,52,0,0,1,15,1,11,1,11
fastjson,com.alibaba.fastjson.serializer,JSONLibDataFormatSerializer,0,83,0,2,0,18,0,3,0,2
fastjson,com.alibaba.fastjson.serializer,PrimitiveArraySerializer,0,240,0,44,0,73,0,25,0,3
fastjson,com.alibaba.fastjson.serializer,StringCodec,0,137,0,20,0,45,0,17,0,7
fastjson,com.alibaba.fastjson.serializer,DateCodec,29,475,10,66,7,128,10,33,0,5
fastjson,com.alibaba.fastjson.serializer,FieldSerializer.RuntimeSerializerInfo,0,9,0,0,0,4,0,1,0,1
fastjson,com.alibaba.fastjson.serializer,ListSerializer,21,263,4,38,5,70,4,20,0,3
fastjson,com.alibaba.fastjson.support.retrofit,Retrofit2ConverterFactory.RequestBodyConverter,31,0,4,0,10,0,4,0,2,0
fastjson,com.alibaba.fastjson.support.retrofit,Retrofit2ConverterFactory,67,0,0,0,23,0,14,0,14,0
fastjson,com.alibaba.fastjson.support.retrofit,Retrofit2ConverterFactory.ResponseBodyConverter,34,0,2,0,10,0,3,0,2,0
fastjson,com.alibaba.fastjson.support.config,FastJsonConfig,0,121,0,4,0,40,0,21,0,19
fastjson,com.alibaba.fastjson.parser,DefaultJSONParser,381,3539,68,502,78,869,55,306,2,62
fastjson,com.alibaba.fastjson.parser,JSONReaderScanner,115,602,29,67,27,130,27,44,1,22
fastjson,com.alibaba.fastjson.parser,JSONScanner,808,6462,244,1016,201,1459,218,460,0,48
fastjson,com.alibaba.fastjson.parser,ParserConfig,196,2557,63,363,48,493,65,186,5,33
fastjson,com.alibaba.fastjson.parser,ParseContext,0,62,0,6,0,12,0,5,0,2
fastjson,com.alibaba.fastjson.parser,JSONLexerBase,3166,10814,621,1578,663,2436,451,790,10,81
fastjson,com.alibaba.fastjson.parser,JSONToken,8,51,4,23,4,25,4,24,0,2
fastjson,com.alibaba.fastjson.parser,Feature,3,207,2,6,1,38,2,8,0,6
fastjson,com.alibaba.fastjson.parser,SymbolTable,5,214,3,23,1,50,3,17,0,7
fastjson,com.alibaba.fastjson.parser,DefaultExtJSONParser,0,23,0,0,0,8,0,4,0,4
fastjson,com.alibaba.fastjson.parser,DefaultJSONParser.ResolveTask,0,9,0,0,0,4,0,1,0,1
fastjson,com.alibaba.fastjson,JSON,83,1494,18,124,19,346,21,122,4,68
fastjson,com.alibaba.fastjson,JSONPath.IntInSegement,3,63,3,7,1,14,3,4,0,2
fastjson,com.alibaba.fastjson,JSONReader,0,520,0,63,0,157,0,67,0,29
fastjson,com.alibaba.fastjson,JSONPath.NullSegement,0,24,0,2,0,6,0,3,0,2
fastjson,com.alibaba.fastjson,JSONPath.RlikeSegement,0,51,0,6,0,15,0,5,0,2
fastjson,com.alibaba.fastjson,JSONObject,53,689,11,77,13,190,8,89,0,53
fastjson,com.alibaba.fastjson,JSONPath.Context,0,9,0,0,0,4,0,1,0,1
fastjson,com.alibaba.fastjson,JSONPath.IntOpSegement,64,232,29,63,13,43,21,37,0,2
fastjson,com.alibaba.fastjson,JSONPObject,0,91,1,7,0,27,1,13,0,10
fastjson,com.alibaba.fastjson,JSONPath.WildCardSegement,12,49,4,4,4,13,3,5,0,4
fastjson,com.alibaba.fastjson,PropertyNamingStrategy,2,178,3,26,1,40,3,15,0,2
fastjson,com.alibaba.fastjson,JSONStreamContext,0,9,0,0,0,4,0,1,0,1
fastjson,com.alibaba.fastjson,JSONPath.StringInSegement,2,65,2,10,0,13,2,6,0,2
fastjson,com.alibaba.fastjson,JSONPath.Operator,0,99,0,0,0,2,0,1,0,1
fastjson,com.alibaba.fastjson,JSONPath.NotNullSegement,0,24,0,2,0,6,0,3,0,2
fastjson,com.alibaba.fastjson,JSONPath.MultiIndexSegement,60,36,12,2,14,8,7,3,1,2
fastjson,com.alibaba.fastjson,TypeReference,25,197,6,18,3,42,6,11,0,5
fastjson,com.alibaba.fastjson,JSONPath.MultiPropertySegement,4,62,0,4,1,11,1,4,1,2
fastjson,com.alibaba.fastjson,JSONObject.SecureObjectInputStream,31,94,3,7,7,23,3,7,1,4
fastjson,com.alibaba.fastjson,JSONPath.DoubleOpSegement,51,48,18,5,8,12,13,3,0,2
fastjson,com.alibaba.fastjson,JSONArray,49,542,6,32,14,153,8,80,4,65
fastjson,com.alibaba.fastjson,TypeReference.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
fastjson,com.alibaba.fastjson,JSONPath.RangeSegement,8,81,1,9,1,16,2,6,1,2
fastjson,com.alibaba.fastjson,JSONPath.KeySetSegement,4,12,0,0,1,3,1,3,1,3
fastjson,com.alibaba.fastjson,JSONPath.IntObjInSegement,5,92,4,14,1,19,4,7,0,2
fastjson,com.alibaba.fastjson,JSONPathException,0,9,0,0,0,4,0,2,0,2
fastjson,com.alibaba.fastjson,JSONWriter,0,239,3,31,0,97,3,40,0,20
fastjson,com.alibaba.fastjson,JSONPath,264,2307,77,379,58,595,72,204,0,48
fastjson,com.alibaba.fastjson,JSONPath.MatchSegement,0,160,0,28,0,38,0,16,0,2
fastjson,com.alibaba.fastjson,JSONPath.FilterSegement,6,52,1,9,2,16,2,6,1,2
fastjson,com.alibaba.fastjson,JSONPath.IntBetweenSegement,2,56,3,7,1,14,3,4,0,2
fastjson,com.alibaba.fastjson,JSONPath.JSONPathParser,402,2044,142,402,78,498,128,163,0,19
fastjson,com.alibaba.fastjson,JSONPath.StringOpSegement,4,94,3,21,1,22,3,11,0,2
fastjson,com.alibaba.fastjson,JSONException,0,12,0,0,0,6,0,3,0,3
fastjson,com.alibaba.fastjson,JSONPath.FilterGroup,0,71,0,10,0,17,0,7,0,2
fastjson,com.alibaba.fastjson,JSONPath.SizeSegement,4,13,0,0,1,3,1,3,1,3
fastjson,com.alibaba.fastjson,JSONPath.ValueSegment,11,39,4,2,2,12,3,2,0,2
fastjson,com.alibaba.fastjson,JSONPath.PropertySegement,27,217,8,39,10,65,7,23,0,5
fastjson,com.alibaba.fastjson,JSONPath.ArrayAccessSegement,0,44,0,4,0,10,0,7,0,5
fastjson,com.alibaba.fastjson.support.springfox,SwaggerJsonSerializer,0,21,0,0,0,7,0,3,0,3
